post_id,post_datetime,offers.price,offers.priceCurrency,year,yr_make_model,VIN,fuel,type,size,odometer,cylinders,drive,title status,transmission,paint color,condition,offers.addressRegion,offers.addressLocality,offers.postalCode,offers.addressCountry,offers.streetAddress,offers.longitude,offers.latitude,post_expire,seller_notes,url,name,description
7650039826,2023-08-01 19:30:06-04:00,12900.00,USD,2015,2015 jeep cherokee latitude,,gas,SUV,mid-size,129600,6 cylinders,4wd,clean,automatic,silver,good,MI,Wyandotte,48192,US,7th,-83.159852,42.191159,2023-08-31 23:30:06+00:00,"QR Code Link to This Post Jeep Cherokee Latitude, 4wD, Pentistar V6, Full panoramic sunroof, power seats, automatic, display touch screen, winter package, keyless entry, remote start. Newer Michelin tires. Passenger door has ding, and front bumper a small rub. The pictures show those flaws.  Runs excellent, good gas mileage.",https://detroit.craigslist.org/wyn/cto/d/wyandotte-2015-jeep-cherokee/7650039826.html,2015 Jeep Cherokee,"Jeep Cherokee Latitude, 4wD, Pentistar V6,  Full panoramic sunroof, power seats, automatic, display touch screen, winter package, keyless entry, remote start. Newer Michelin tires. Passenger door has ding, and front bumper a small rub. The pictures show those flaws.   Runs excellent, good gas mileage.  "
7650039885,2023-08-01 19:30:16-04:00,25000.00,USD,2014,2014 volkswagen beetle,,diesel,convertible,,62000,,,clean,automatic,blue,excellent,MI,Detroit,48242,US,,-83.396600,42.222300,2023-08-31 23:30:16+00:00,"QR Code Link to This Post 2014 Volkswagon Beetle Turbo Diesel Convertible  Very Good Condition  62,000 miles Call Paul  show contact info",https://detroit.craigslist.org/wyn/cto/d/detroit-2014-volkswagon-beetle-turbo/7650039885.html,2014 Volkswagon Beetle turbo Diesel,"2014 Volkswagon Beetle Turbo Diesel Convertible   Very Good Condition   62,000 miles    Call Paul 313-282-8334  "
7650039890,2023-08-01 19:30:17-04:00,13900.00,USD,2018,2018 JEEP COMPASS LIMITED 4x4,,gas,SUV,mid-size,176897,6 cylinders,4wd,clean,automatic,red,excellent,MI,Battle Creek,49037,US,3950 W DICKMAN RD,-85.260254,42.322549,2023-08-31 23:30:17+00:00,"QR Code Link to This Post ***MILITARY OWNED*** ---------------------------------------------- ~AS RETIRED, MILITARY OWNED DEALERSHIP, WE TAKE PRIDE IN SELLING OUR VALUED, PRE-OWNED VEHICLES JUST AS WE DID IN SERVING THIS COUNTRY.~ ---------------------------------------------- *🎈2018 JEEP COMPASS LIMITED 4x4 4dr SUV🎈* \--------------------------------------------- ~SUPER CLEAN & NICE BLACK LEATHER INTERIOR! ~KEYLESS ENTRY! ~REMOTE ENGINE STARTER! ~AUX AUDIO INPUT-JACK! ~LEATHER TRIMMED BUCKET SEATS! ~RUNS/DRIVES GREAT! ---------------------------------------------- TRADE INS WELCOME! ----------------------------------------------- CHECK OUT OUR INVENTORY AT WWW.VETERANSMOTORS.COM ---------------------------------------------- 🚦VETERANS MOTORS🚦 3950 W DICKMAN RD BATTLE CREEK, MI 49037* 📞(269) 965-2277 *HOURS* 🕙M - F 10am - 6pm🕕 🕙SAT 10am - 3pm🕒",https://kalamazoo.craigslist.org/ctd/d/battle-creek-2018-jeep-compass-limited/7650039890.html,*🎈2018 JEEP COMPASS LIMITED 4x4 4dr SUV🎈*,"***MILITARY OWNED***  ----------------------------------------------  ~AS RETIRED, MILITARY OWNED DEALERSHIP, WE TAKE PRIDE IN SELLING OUR VALUED, PRE-OWNED VEHICLES JUST AS WE DID IN SERVING THIS COUNTRY.~  ----------------------------------------------      *🎈2018 JEEP COMPASS LIMITED 4x4 4dr SUV🎈*  \---------------------------------------------  ~SUPER CLEAN &amp; NICE BLACK LEATHER INTERIOR!  ~KEYLESS ENTRY!  ~REMOTE ENGINE STARTER!  ~AUX AUDIO INPUT-JACK!  ~LEATHER TRIMMED BUCKET SEATS!  ~R..."
7650039948,2023-08-01 18:30:28-05:00,221.00,USD,2019,2019 Volkswagen Jetta,3VWCB7BU9KM121929,gas,sedan,,46363,4 cylinders,,,automatic,,excellent,IL,Glendale Heights,60139,US,433 E North Avenue,-88.070379,41.902096,2023-08-31 23:30:26+00:00,"QR Code Link to This Post $221/mo - 2019 Volkswagen Jetta46,363 mi. - Automatic - 4D Sedan - 4 Cyl - FWD: Front Wheel Drive - VIN# 3VWCB7BU9KM121929 - STK# D30755ADupage Jeep Call (630) 454-1443View this Volkswagen Jetta NOW! Address: 433 E North Avenue, Glendale Heights, IL 60139This Sedan was driven only 11,591 miles/year, currently at 46,363 miles plus the automatic transmission makes driving easier in stop-and-go traffic and on hilly roads. This reliable 4 Cylinder engine is one of the most economical engines on the market, on top of that  you can expect better fuel economy thanks to the front wheel drive. .WHY BUY WITH US: 1️⃣ Over 1,000 Cars in Stock! 2️⃣ Price Match Guaranteed! 3️⃣ Easy Financing, Huge Pool of Lenders 4️⃣ No Credit? Bad Credit? We Help! 📝 FOR FAST APPROVAL FILL OUT OUR ONLINE CREDIT APPLICATION: ↪ https://www.dupagechryslerdodgejeepram.com/finance/ 📕 ABOUT US:  Chicagoland's #1 Chrysler Dodge Jeep Ram Dealership. Choose from over 1,000 new and quality used and certified pre-owned vehicles with the lowest prices in town! DuPage Chrysler Dodge Jeep RAM offers a strong and committed sales staff with many years of experience satisfying every customer’s needs. Whether you’re shopping for a new Chrysler Jeep, Dodge, Ram or quality used cars near Glendale Heights, our sales staff will work with you to find the perfect option, hassle-free. PRICE SELECTION VALUE, THE FORMULA THAT SEPARATES DUPAGE CHRYSLER DODGE JEEP RAM FROM ALL OTHER CHICAGOLAND AREA DEALERSHIPS! CHECK OUT OUR REVIEWS IF YOU DON'T BELIEVE US! WE'VE BEEN SERVING THE CHICAGOLAND AREA FOR OVER 20 YEARS! DealerRater: ⭐⭐⭐⭐⭐ 4.7 Rating Auto.com: ⭐⭐⭐⭐⭐ 4.7 Rating  Cars.com: ⭐⭐⭐⭐⭐ 4.7 Rating  Facebook: ⭐⭐⭐⭐⭐ 4.8 Rating  🕗 Hours: Monday: 9:00AM - 9:00PM Tuesday: 9:00AM - 9:00PM Wednesday: 9:00AM - 9:00PM Thursday: 9:00AM - 9:00PM Friday: 9:00AM - 9:00PM Saturday: 10:00AM - 7:00PM Sunday: CLOSED 🚘 Vehicle Information: STOCK: D30755A YEAR: 2019 MAKE: Volkswagen MODEL: Jetta ENGINE: 14 L TRANSMISSION: Automatic TRIM:  PRICE: $221 MILES: 46,363 📃TO SEE ALL OF OUR INVENTORY GO TO: ↪https://www.dupagechryslerdodgejeepram.com/used-vehicles/ 📲 CALL: (630) 454-1443 📲 TEXT: (630) 280-3388 📍 Address: 433 E North Avenue, Glendale Heights, IL 60139  There are other similar years of vehicles to choose from such as 2024 2023 2022 2021 2020 2019  2018 2017 2016 2015 2014 2013 24 23 22 21 20 9  18 17 16 15 14 13 Volkswagen Jetta  - Contact us today for more information. Disclaimer: The monthly payment on this vehicle is an estimate, based on the sales price of $19,328 calculated on a 2.9% APR for 84 months with a down-payment of 20%, on approved credit. All advertised prices exclude government fees and taxes, any finance charges, any dealer document preparation charge, and any emission testing charge. Down Payment, Monthly payment, and interest rate are based on approved credit. Prices do not include Sales Tax and DMV registration fees. While we try to make sure that all prices posted here are accurate at all times, we cannot be responsible for typographical and other errors. Please call us for availability on all vehicles since our inventory moves fast. Please note that after 24 hours of this Craigslist post the vehicles featured in this post might already be sold. Our systems update with our posting platform which posts our vehicles on Craigslist automatically using our inventory feed which is updated every 24 hours. Please contact our dealership under the phone number provided in this post if the vehicle in this post is still available. Save big on this 2019 Volkswagen Jetta Sedan at only Call For Price. We will not be undersold. Contact us today Dupage Jeep Call (630) 454-1443View this Volkswagen Jetta NOW! Address: 433 E North Avenue, Glendale Heights, IL 601392019* Volkswagen* Jetta* 2019_Volkswagen_Jetta_ 2019_ Volkswagen_ Jetta_ *Volkswagen Jetta* *Volkswagen Jetta * *Volkswagen* *Jetta* ** *2019 Volkswagen Jetta* *2019 Volkswagen Jetta * *Jetta 2019* *Volkswagen Jetta 2019* *Jetta 2019* *Volkswagen Jetta 2019* *Volkswagen Jetta 2019 * *Volkswagen Jetta Automatic* *Volkswagen Jetta Automatic * *Automatic Volkswagen Jetta* *Volkswagen Automatic Jetta* *Automatic* *14 L S 4dr* *Volkswagen* *Jetta 2019* *Volkswagen Jetta * * Volkswagen Jetta* ** *14 L SV 4dr* *Volkswagen Jetta 2019* *14 L SL 4dr* *Volkswagen* *Jetta 2019* *14 L + 4dr* *Volkswagen Jetta 2019* *14 L S Sedan* *Volkswagen* *Jetta 2019* *14 L Sedan* *Volkswagen Jetta 2019* *14 L Sedan Jetta* *Volkswagen* *Jetta 2019* *14 L Sedan Jetta  Chevy Ram Dodge Ram Dodge-Ram DodgeRam Attitude Challenger Charger Neon Durango Journey 1500 2500 3500 SRW Chassis Cab 4500 5500 Hemi V8 Cummins diesel Wagoneer Wrangler Cherokee Compass Commander Grand Cherokee Grand Commander Renegade Gladiator Attitude Challenger Charger Neon Curango Journey SXT GT 1500 2500 3500 SRW Chassis Cab 4500 5500 Hemi V8 Cummins Diesel TRX Laramie  Powered by WizPoster.com — #1 Craigslist Posting Tool.",https://chicago.craigslist.org/wcl/ctd/d/glendale-heights-221-mo-volkswagen-jetta/7650039948.html,$221/mo - 2019 Volkswagen Jetta,"           $221/mo - 2019 Volkswagen Jetta     46,363 mi.  -  Automatic  -  4D Sedan  - 4 Cyl - FWD: Front Wheel Drive - VIN# 3VWCB7BU9KM121929 - STK# D30755A        Dupage Jeep                   Call  (630) 454-1443                    Address:  433 E North Avenue, Glendale Heights, IL 60139   This Sedan was driven only 11,591 miles/year, currently at 46,363 miles plus the  automatic  transmission makes driving easier in stop-and-go traffic and on hilly roads. This reliabl..."
7650040083,2023-08-01 19:30:50-04:00,19999.00,USD,2019,2019 subaru crosstrek 2.0i premium,,gas,wagon,,89947,4 cylinders,4wd,clean,automatic,black,excellent,MI,Battle Creek,49037,US,3950 W DICKMAN RD,-85.260254,42.322549,2023-08-31 23:30:50+00:00,"QR Code Link to This Post ***MILITARY OWNED*** ------------------------- ~AS RETIRED, MILITARY OWNED DEALERSHIP, WE TAKE PRIDE IN SELLING OUR VALUED, PRE-OWNED VEHICLES JUST AS WE DID IN SERVING THIS COUNTRY.~ ------------------------ 🎈* 2019 SUBARU CROSSTRECK 2.0i PREMIUM AWD CROSSOVER CVT!🎈 ----------$19,999-------- LOW MILES... ONLY 89K! SUPER CLEAN INTERIOR/EXTERIOR! BACK UP CAMERA! STEERING WHEEL MOUNTED CONTROLS-VOICE CONTROL! AUX AUDIO INPUT - JACK! RUNS/DRIVES GREAT! LIKE NEW! ----------------------------- TRADE INS WELCOME! CHECK OUT OUR INVENTORY AT WWW.VETERANSMOTORS.COM ---------------------- VETERANS MOTORS 3950 W DICKMAN RD BATTLE CREEK, MI 49037* *(269) 965-2277* --------------------- *HOURS* M - F 10am - 6pm SAT 10am - 3pm",https://kalamazoo.craigslist.org/ctd/d/battle-creek-subaru-crosstreck-20i/7650040083.html,🎈* 2019 SUBARU CROSSTRECK 2.0i PREMIUM AWD CROSSOVER CVT!🎈,"***MILITARY OWNED***  -------------------------  ~AS RETIRED, MILITARY OWNED DEALERSHIP, WE TAKE PRIDE IN SELLING OUR VALUED, PRE-OWNED VEHICLES JUST AS WE DID IN SERVING THIS COUNTRY.~  ------------------------    🎈* 2019 SUBARU CROSSTRECK 2.0i PREMIUM AWD CROSSOVER CVT!🎈  ----------$19,999--------  LOW MILES... ONLY 89K!  SUPER CLEAN INTERIOR/EXTERIOR!  BACK UP CAMERA!  STEERING WHEEL MOUNTED CONTROLS-VOICE CONTROL!  AUX AUDIO INPUT - JACK!  RUNS/DRIVES GREAT!  LIKE NEW!  ---------------------..."
7650040350,2023-08-01 19:31:43-04:00,21900.00,USD,2015,2015 ford f-150 xlt 4x4,,other,pickup,,149559,8 cylinders,4wd,clean,automatic,red,excellent,MI,Battle Creek,49037,US,3950 W DICKMAN RD,-85.260254,42.322549,2023-08-31 23:31:43+00:00,"QR Code Link to This Post ***MILITARY OWNED*** ---------------------------------------------- ~AS RETIRED, MILITARY OWNED DEALERSHIP, WE TAKE PRIDE IN SELLING OUR VALUED, PRE-OWNED VEHICLES JUST AS WE DID IN SERVING THIS COUNTRY.~ ---------------------------------------------- *🎈2015 FORD F-150 XLT 4x4 4dr SuperCrew 5.5 ft. SB🎈* ---------------------$21,900--------- XLT SPORT APPEARANCE PACKAGE! KEYLESS ENTRY! STEERING WHEEL MOUNTED CONTROLS! AUX AUDIO INPUT - JACK & USB! CLEAN INTERIOR/EXTERIOR PAINT! RUNS/DRIVES GOOD! ----------------------------------------- TRADE INS WELCOME! ---------------------------------------- CHECK OUT OUR INVENTORY AT WWW.VETERANSMOTORS.COM 🚦VETERANS MOTORS🚦 3950 W DICKMAN RD BATTLE CREEK, MI 49037 📞(269) 965-2277* *HOURS* 🕙M - F 10am - 6pm🕕 🕙SAT 10am - 3pm🕒",https://kalamazoo.craigslist.org/ctd/d/battle-creek-2015-ford-150-xlt-4x4-4dr/7650040350.html,*🎈2015 FORD F-150 XLT 4x4 4dr SuperCrew 5.5 ft. SB🎈*,"***MILITARY OWNED***  ----------------------------------------------  ~AS RETIRED, MILITARY OWNED DEALERSHIP, WE TAKE PRIDE IN SELLING OUR VALUED, PRE-OWNED VEHICLES JUST AS WE DID IN SERVING THIS COUNTRY.~  ----------------------------------------------      *🎈2015 FORD F-150 XLT 4x4 4dr SuperCrew 5.5 ft. SB🎈*  ---------------------$21,900---------  XLT SPORT APPEARANCE PACKAGE!  KEYLESS ENTRY!  STEERING WHEEL MOUNTED CONTROLS!  AUX AUDIO INPUT - JACK &amp; USB!  CLEAN INTERIOR/EXTERIOR PAINT! ..."
7650040574,2023-08-01 18:32:28-05:00,215.00,USD,2015,2015 2015 MINI Cooper S Countryman,WMWZC5C51FWP44759,gas,other,,63251,4 cylinders,,clean,automatic,black,like new,IL,Berwyn,60402,US,0 Zero Money Down Bad No Credit O,-87.791400,41.834700,2023-08-31 23:32:28+00:00,"QR Code Link to This Post ""TO SEE PRICE AND MILES GO TO www.zeiglerford-nomoneydown.com and Answer 5 Easy Questions to get approved today! 2015 MINI Cooper S Countryman Trim: Base Body: 4D Sport Utility Color: Black Metallic Engine: 1.6L I4 DOHC 16V Turbocharged Trans: 6-Speed Automatic Steptronic Monthly Payment: $215/mo TO SEE PRICE AND MILES GO TO www.zeiglerford-nomoneydown.com For Immediate assistance with getting a car please CALL or TEXT: 331-481-1192 Payments are based on approved credit with 6.9 APR for 84 months plus tax, title, & license. Offer ends September 30, 2023. See dealer for additional details.Zeigler Ford North Riverside 2100 S Harlem North Riverside, Illinois 60546 CALL or TEXT 331-481-1192 We can help everybody get a NO MONEY DOWN AUTO LOAN TODAY, even if you have made past mistakes. Answer 5 Easy Questions at www.zeiglerford-nomoneydown.com to get approved today! We specialize in helping with: Bad Credit Good Credit No Credit Repossession Low Income Cash Job Unemployment Dissability SSI Income Forclosures Judgements Located 15 miles or less from the following cities and zip codes: RIVERSIDE 60546 BROOKFIELD 60513 HINES 60141 LYONS 60534 CHICAGO 60682 BROADVIEW 60155 BERWYN 60402 LA GRANGE PARK 60526 FOREST PARK 60130 MAYWOOD 60153 OAK PARK 60304 WESTCHESTER 60154 CICERO 60804 OAK PARK 60301 SUMMIT ARGO 60501 RIVER FOREST 60305 BELLWOOD 60104 OAK PARK 60303 HILLSIDE 60162 LA GRANGE 60525 WESTERN SPRINGS 60558 OAK PARK 60302 CHICAGO 60638 MELROSE PARK 60161 CHICAGO 60644 MELROSE PARK 60160 STONE PARK 60165 BERKELEY 60163 HINSDALE 60521 CHICAGO 60623 RIVER GROVE 60171 JUSTICE 60458 ELMWOOD PARK 60707 HINSDALE 60522 CHICAGO 60632 CHICAGO 60624 OAK BROOK 60523 CHICAGO 60651 MELROSE PARK 60164 CHICAGO 60639 ELMHURST 60126 BURBANK 60459 BRIDGEVIEW 60455 CLARENDON HILLS 60514 FRANKLIN PARK 60131 CHICAGO 60629 CHICAGO 60634 HICKORY HILLS 60457 BEDFORD PARK 60499 WESTMONT 60559 CHICAGO 60612 VILLA PARK 60181 CHICAGO 60608 WILLOWBROOK 60527 WILLOW SPRINGS 60480 CHICAGO 60641 SCHILLER PARK 60176 CHICAGO 60652 CHICAGO 60647 HARWOOD HEIGHTS 60706 HOMETOWN 60456 OAK LAWN 60454 CHICAGO 60656 CHICAGO 60609 CHICAGO 60622 CHICAGO 60636 CHICAGO 60688 CHICAGO 60681 CHICAGO 60699 CHICAGO 60691 CHICAGO 60685 CHICAGO 60677 CHICAGO 60664 CHICAGO 60673 CHICAGO 60684 CHICAGO 60687 CHICAGO 60668 CHICAGO 60690 CHICAGO 60697 CHICAGO 60694 CHICAGO 60680 CHICAGO 60696 CHICAGO 60693 CHICAGO 60670 CHICAGO 60675 CHICAGO 60695 CHICAGO 60669 CHICAGO 60686 CHICAGO 60678 CHICAGO RIDGE 60415 PALOS HILLS 60465 OAK LAWN 60453 CHICAGO 60607 CHICAGO 60701 CHICAGO 60674 CHICAGO 60642 BENSENVILLE 60105 WOOD DALE 60399 CHICAGO 60618 CHICAGO 60661 *Payments are based on approved credit with 6.9 APR for 84 months plus tax, title, & license. Offer ends September 30, 2023. See dealer for additional details.""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",https://chicago.craigslist.org/nch/ctd/d/berwyn-2015-mini-cooper-countryman-for/7650040574.html,2015 MINI Cooper S Countryman  for $215/mo BAD CREDIT & NO MONEY DOWN,"""TO SEE PRICE AND MILES GO TO www.zeiglerford-nomoneydown.com and Answer 5 Easy Questions to get approved today!    2015 MINI Cooper S Countryman  Trim: Base  Body: 4D Sport Utility  Color: Black Metallic  Engine: 1.6L I4 DOHC 16V Turbocharged  Trans: 6-Speed Automatic Steptronic  Monthly Payment: $215/mo    TO SEE PRICE AND MILES GO TO www.zeiglerford-nomoneydown.com    For Immediate assistance with getting a car please CALL or TEXT: 331-481-1192    Payments are based on approved credit with 6...."
7650041185,2023-08-01 18:34:21-05:00,13450.00,USD,2017,2017 nissan pathfinder sl,,gas,SUV,mid-size,115000,6 cylinders,4wd,clean,automatic,white,excellent,IL,Buffalo Grove,60089,US,,-87.964400,42.159800,2023-08-31 23:34:21+00:00,QR Code Link to This Post Excellent AWD family car with one of the best third-row seat legroom in class. Leather heated seats and heated steering wheel. Surround-view cameras. LED daytime running lights. It has been thoroughly serviced and has a lot of new parts changed under the extended 100k warranty. Tow hitch. New Michelin tires. New brakes with new rotors. New engine spark plugs. New battery. It has two sets of floor mats: carpet liners and all-weather.,https://chicago.craigslist.org/nwc/cto/d/buffalo-grove-2017-nissan-pathfinder-sl/7650041185.html,2017 Nissan Pathfinder SL AWD,Excellent AWD family car with one of the best third-row seat legroom in class. Leather heated seats and heated steering wheel. Surround-view cameras. LED daytime running lights. It has been thoroughly serviced and has a lot of new parts changed under the extended 100k warranty. Tow hitch. New Michelin tires. New brakes with new rotors. New engine spark plugs. New battery. It has two sets of floor mats: carpet liners and all-weather. 
7650041635,2023-08-01 19:35:58-04:00,12500.00,USD,1997,1997 gmc sierra 1500,,gas,convertible,full-size,172000,8 cylinders,4wd,clean,manual,green,good,IN,Markleville,46056,US,,-85.622700,39.994400,2023-08-31 23:35:58+00:00,"QR Code Link to This Post 97 GMC 4X4, 5.O V8, 5-SPEED, AC, Tilt, Cruise, Dual Exhaust, Goodyears.  Has Bimini Top and Windscreen.  Original Metal Top fits back on for winter.  I've drove truck year round for over 3 yrs.  NOT A SHOW TRUCK.  Rust free.  Great running and sounding truck.  Has hard bed cover. Wanting to buy trailable pontoon houseboat. Thnx Larry",https://muncie.craigslist.org/cto/d/markleville-97-gmc-step-side-convertible/7650041635.html,97 GMC STEP SIDE CONVERTIBLE,"97 GMC 4X4, 5.O V8, 5-SPEED, AC, Tilt, Cruise, Dual Exhaust, Goodyears.  Has Bimini Top and Windscreen.  Original Metal Top fits back on for winter.  I've drove truck year round for over 3 yrs.  NOT A SHOW TRUCK.  Rust free.  Great running and sounding truck.  Has hard bed cover. Wanting to buy trailable pontoon houseboat. Thnx Larry  "
7650041906,2023-08-01 19:36:57-04:00,7999.00,USD,2013,2013 kia optima lx,,gas,sedan,,117356,6 cylinders,fwd,clean,automatic,black,good,MI,Battle Creek,49037,US,3950 W DICKMAN RD,-85.260254,42.322549,2023-08-31 23:36:57+00:00,"QR Code Link to This Post ***MILITARY OWNED*** ------------------------------------------- ~AS RETIRED, MILITARY OWNED DEALERSHIP, WE TAKE PRIDE IN SELLING OUR VALUED, PRE-OWNED VEHICLES JUST AS WE DID IN SERVING THIS COUNTRY.~ ------------------------------------------ 🎈2013 KIA OPTIMA LX 4DR SEDAN! ----------------$7,900-------------- KEYLESS ENTRY/ MULTI FUNCTION REMOTE! MULTI FUNCTION STEERING WHEEL MOUNTED CONTROLS! POWER OUTLET(S) - 12V - FRONT! AUX AUDIO INPUT - JACK & USB! POWER ADJUSTABLE/HEATED SIDE MIRRORS! RUNS/DRIVES GOOD! ---------------------------------------- 🚘**TRADE INS WELCOME!**🚘 ------------------------------------------ 🚦CHECK OUT OUR INVENTORY AT🚦 WWW.VETERANSMOTORS.COM 🚦VETERANS MOTORS🚦 3950 W DICKMAN RD BATTLE CREEK, MI 49037 📞(269) 965-2277 *HOURS* 🕙M - F 10am - 6pm🕕 🕙SAT 10am - 3pm🕒",https://kalamazoo.craigslist.org/ctd/d/battle-creek-2013-kia-optima-lx-4dr/7650041906.html,🎈2013 KIA OPTIMA LX 4DR SEDAN!🎈,"***MILITARY OWNED***  -------------------------------------------  ~AS RETIRED, MILITARY OWNED DEALERSHIP, WE TAKE PRIDE IN SELLING OUR VALUED, PRE-OWNED VEHICLES JUST AS WE DID IN SERVING THIS COUNTRY.~  ------------------------------------------    🎈2013 KIA OPTIMA LX 4DR SEDAN!  ----------------$7,900--------------  KEYLESS ENTRY/ MULTI FUNCTION REMOTE!  MULTI FUNCTION STEERING WHEEL MOUNTED CONTROLS!  POWER OUTLET(S) - 12V - FRONT!  AUX AUDIO INPUT - JACK &amp; USB!  POWER ADJUSTABLE/HEATED ..."
7650042196,2023-08-01 18:37:57-05:00,600.00,USD,2006,2006 hyundai sonata,,gas,sedan,compact,198200,6 cylinders,fwd,rebuilt,automatic,grey,salvage,WI,Milwaukee,53215,US,,-87.931700,42.990700,2023-08-31 23:37:57+00:00,"QR Code Link to This Post SERIOUS BUYERS ONLY!!!!! New: fan, front CV axels, ball joints, control arm, alternator, starter, thermostat, wheel studs and lug nuts.  Bad: needs a new gas tank and overheats after 20 minutes. Needs a new fender and side skirt on passenger side.",https://milwaukee.craigslist.org/cto/d/milwaukee-2006-hyundai-sonata/7650042196.html,2006 Hyundai Sonata,"SERIOUS BUYERS ONLY!!!!!  New: fan, front CV axels, ball joints, control arm, alternator, starter, thermostat, wheel studs and lug nuts.   Bad: needs a new gas tank and overheats after 20 minutes. Needs a new fender and side skirt on passenger side. "
7650042427,2023-08-01 19:38:46-04:00,16500.00,USD,2012,2012 ford f-150,1FTFX1ET2CFB50000,gas,truck,mid-size,73787,6 cylinders,4wd,clean,automatic,white,good,OH,Cleveland,44134,US,,-81.704400,41.385300,2023-08-31 23:38:46+00:00,QR Code Link to This Post Good running Ford F150 4WD truck. Can be used as an everyday commuting vehicle or for work.  Automatic locks and windows.  New brakes and just re-aligned.  New bed liner Click Reply above for a contact phone number and email for more information. Please initiate contact with a phone call so I know if your are a robot or not. Thank you!,https://cleveland.craigslist.org/cto/d/cleveland-2012-ford-150/7650042427.html,2012 Ford F-150,Good running Ford F150 4WD truck. Can be used as an everyday commuting vehicle or for work.     Automatic locks and windows.   New brakes and just re-aligned.   New bed liner    Click Reply above for a contact phone number and email for more information. Please initiate contact with a phone call so I know if your are a robot or not. Thank you!  
7650042793,2023-08-01 19:40:08-04:00,7999.00,USD,2012,2012 FORD EDGE SEL CROSSOVER,,gas,SUV,,197339,6 cylinders,fwd,clean,automatic,silver,good,MI,Battle Creek,49037,US,3950 W DICKMAN RD,-85.260254,42.322549,2023-08-31 23:40:08+00:00,"QR Code Link to This Post ***MILITARY OWNED*** ------------------------------------------- ~AS RETIRED, MILITARY OWNED DEALERSHIP, WE TAKE PRIDE IN SELLING OUR VALUED, PRE-OWNED VEHICLES JUST AS WE DID IN SERVING THIS COUNTRY.~ ------------------------------------------ 🎈2012 FORD EDGE SEL CROSSOVER!🎈 -------------$7,999---------------- KEYLESS ENTRY! POWEER OUTLETS- 12V - 4 TOTAL! AUX AUDIO INPUT - JACK! STEERING WHEEL MOUNTED CONTROLS - CRUISE CONTROL! REAR WIPER W/ WASHER! RUNS/DRIVES GOOD! --------------------------------------- 🚘**TRADE INS WELCOME!**🚘 ------------------------------------------ 🚦CHECK OUT OUR INVENTORY AT🚦 WWW.VETERANSMOTORS.COM 🚦VETERANS MOTORS🚦 3950 W DICKMAN RD BATTLE CREEK, MI 49037 📞(269) 965-2277 *HOURS* 🕙M - F 10am - 6pm🕕 🕙SAT 10am - 3pm🕒",https://kalamazoo.craigslist.org/ctd/d/battle-creek-2012-ford-edge-sel/7650042793.html,🎈2012 FORD EDGE SEL CROSSOVER!🎈,"***MILITARY OWNED***  -------------------------------------------  ~AS RETIRED, MILITARY OWNED DEALERSHIP, WE TAKE PRIDE IN SELLING OUR VALUED, PRE-OWNED VEHICLES JUST AS WE DID IN SERVING THIS COUNTRY.~  ------------------------------------------    🎈2012 FORD EDGE SEL CROSSOVER!🎈  -------------$7,999----------------  KEYLESS ENTRY!  POWEER OUTLETS- 12V - 4 TOTAL!  AUX AUDIO INPUT - JACK!  STEERING WHEEL MOUNTED CONTROLS - CRUISE CONTROL!  REAR WIPER W/ WASHER!  RUNS/DRIVES GOOD!  -------------..."
7650042943,2023-08-01 18:40:38-05:00,3200.00,USD,2007,2007 chevy impala,,gas,sedan,full-size,140000,6 cylinders,4wd,clean,automatic,grey,like new,WI,Milwaukee,53223,US,,-88.013700,43.182700,2023-08-31 23:40:38+00:00,"QR Code Link to This Post Low miles for its year, the car is in great condition clean inside and out with 0 problems & no lights on dash, it has a recent oil change & new tires all the way around",https://milwaukee.craigslist.org/cto/d/milwaukee-2007-chevy-impala/7650042943.html,2007 chevy impala,"Low miles for its year, the car is in great condition clean inside and out with 0 problems &amp; no lights on dash, it has a recent oil change &amp; new tires all the way around  "
